year,county_code,deaths,population,crude_rate
2000,22105,23,100588,22.87
2000,22113,10,53807,18.584942479603026
2000,22117,10,43926,22.76556026043801
2000,23005,17,265612,6.40031323885969
2000,23011,10,117114,8.538688798948034
2000,23019,11,144919,7.590447077332855
2000,23031,14,186742,7.496974435317176
2000,24003,44,489656,8.99
2000,24005,74,754292,9.81
2000,24013,12,150897,7.952444382592099
2000,24017,12,120546,9.954706087302773
2000,24021,16,195277,8.193489248605825
2000,24027,14,247842,5.648760097158673
2000,24031,36,873341,4.12
2000,24033,126,801515,15.72
2000,24510,215,651154,33.02
2000,25005,14,534678,2.618398363126966
2000,25009,18,723419,2.488184579061374
2000,25013,16,456228,3.507018420614254
2000,25017,20,1465396,1.36
2000,25021,11,650308,1.6915061786107508
2000,25023,22,472822,4.65
2000,25025,40,689807,5.8
2000,25027,20,750963,2.66
2000,26021,11,162453,6.771189205493282
2000,26025,17,137985,12.320179729680762
2000,26027,12,51104,23.4815278647464
2000,26049,58,436141,13.3
2000,26065,26,279320,9.31
2000,26075,11,158422,6.943480072212192
2000,26077,22,238603,9.22
2000,26081,30,574335,5.22
2000,26093,14,156951,8.919981395467374
2000,26099,58,788149,7.36
2000,26103,10,64634,15.471733143546741
2000,26115,11,145945,7.5370858885196474
2000,26121,19,170200,11.163337250293772
2000,26125,79,1194156,6.62
2000,26145,22,210039,10.47
2000,26161,18,322895,5.5745675838894995
2000,26163,459,2061162,22.27
2000,27037,14,355904,3.9336450278726844
2000,27053,76,1116200,6.81
2000,27123,51,511035,9.98
2000,27137,19,200528,9.474986036862683
2000,28033,14,107199,13.059823319247382
2000,28035,12,72604,16.528014985400254
2000,28047,18,189601,9.493620814236213
2000,28049,63,250800,25.12
2000,28059,17,131420,12.935626236493684
2000,28075,10,78161,12.794104476657157
2000,28081,10,75755,13.200448815259719
2000,28083,11,37947,28.987798771971434
2000,28087,10,61586,16.23745656480369
2000,28089,10,74674,13.391541902134612
2000,28107,10,34274,29.176635350411388
2000,28121,14,115327,12.13939493787231
2000,28151,12,62977,19.05457547993712
2000,29019,17,135454,12.550386108937351
2000,29047,19,184006,10.325750247274545
2000,29077,18,240391,7.487801124002147
2000,29095,125,654880,19.09
2000,29097,14,104686,13.37332594616281
2000,29099,23,198099,11.61
2000,29101,10,48258,20.721952836835342
2000,29113,10,38944,25.677896466721446
2000,29183,26,283883,9.16
2000,29189,97,1016315,9.54
2000,29510,99,348189,28.43
2000,30013,14,80357,17.42225319511679
2000,30029,16,74471,21.484873306387723
2000,30063,11,95802,11.482014989248658
2000,30111,14,129352,10.823180159564599
2000,31055,48,463585,10.35
2000,31109,15,250291,5.993024119924408
2000,31153,10,122595,8.156939516293486
2000,32003,243,1375765,17.66
2000,32019,10,34501,28.98466711109823
2000,32031,50,339486,14.73
2000,33011,16,380841,4.201228334134192
2000,33013,10,136225,7.340796476417691
2000,33015,20,277359,7.21
2000,34001,13,252552,5.147454781589534
2000,34003,14,884118,1.5834990351966594
2000,34005,20,423394,4.72
2000,34007,33,508932,6.48
2000,34013,86,793633,10.84
2000,34015,10,254673,3.9266039195360323
2000,34017,21,608975,3.45
2000,34021,16,350761,4.561510544216717
2000,34023,19,750162,2.532786251503009
2000,34029,26,510916,5.09
2000,34031,19,489049,3.8850912689730475
2000,34039,17,522541,3.253333231267977
2000,35001,86,556678,15.45
2000,35005,14,61382,22.807989312827864
2000,35013,24,174682,13.74
2000,35015,14,51658,27.101320221456504
2000,35035,11,62298,17.65706764262095
2000,35039,11,41190,26.70551104637048
2000,35043,19,89908,21.132713440405748
2000,35045,14,113801,12.302176606532456
2000,35047,14,30126,46.47148642368718
2000,35049,17,129292,13.148532005073788
2000,35061,11,66152,16.628371024307654
2000,36001,15,294565,5.092254680630761
2000,36005,142,1332650,10.66
2000,36027,18,280150,6.425129394966981
2000,36029,60,950265,6.31
2000,36043,11,64427,17.073587160662456
2000,36047,213,2465326,8.64
2000,36055,61,735343,8.3
2000,36059,32,1334544,2.4
2000,36061,75,1537195,4.88
2000,36063,15,219846,6.822957888703911
2000,36065,17,235469,7.21963400702428
2000,36067,27,458336,5.89
2000,36071,14,341367,4.1011579912528155
2000,36081,96,2229379,4.31
2000,36085,14,443728,3.1550859986297914
2000,36103,59,1419369,4.16
2000,36117,10,93765,10.664960273022984
2000,36119,25,923459,2.71
2000,37001,11,130800,8.409785932721713
2000,37019,14,73143,19.140587616039813
2000,37021,29,206330,14.06
2000,37023,15,89148,16.82595234890295
2000,37025,11,131063,8.39291027978911
2000,37027,17,77415,21.95956855906478
2000,37031,11,59383,18.523819948470102
2000,37035,28,141685,19.76
2000,37045,20,96287,20.77
2000,37047,13,54749,23.744725931067233
2000,37049,17,91436,18.592239380550332
2000,37051,56,302963,18.48
2000,37057,18,147246,12.224440731836518
2000,37063,27,223314,12.09
2000,37067,37,306067,12.09
2000,37071,30,190365,15.76
2000,37081,53,421048,12.59
2000,37083,10,57370,17.43071291615827
2000,37085,18,91025,19.774787146388356
2000,37087,13,54033,24.05937112505321
2000,37097,18,122660,14.674710582096852
2000,37101,16,121965,13.118517607510352
2000,37119,96,695454,13.8
2000,37127,16,87420,18.302447952413637
2000,37129,20,160307,12.48
2000,37135,13,118227,10.995796222521083
2000,37141,10,41082,24.34156078087727
2000,37147,16,133798,11.958325236550621
2000,37151,16,130454,12.26485964401245
2000,37155,39,123339,31.62
2000,37157,22,91928,23.93
2000,37159,18,130340,13.810035292312412
2000,37161,12,62899,19.078204740933877
2000,37167,10,58100,17.211703958691913
2000,37171,14,71219,19.657675620269874
2000,37179,15,123677,12.128366632437722
2000,37183,43,627846,6.85
2000,37193,12,65632,18.283764017552414
2000,37195,14,73814,18.966591703470886
2000,39003,11,108473,10.140772358098328
2000,39007,14,102728,13.628222101082471
2000,39017,19,332807,5.709014533949106
2000,39023,14,144742,9.672382584184271
2000,39025,15,177977,8.428055310517651
2000,39035,115,1393978,8.25
2000,39049,87,1068978,8.14
2000,39061,68,845303,8.04
2000,39085,16,227511,7.032626993859639
2000,39093,22,284664,7.73
2000,39095,25,455054,5.49
2000,39099,49,257555,19.03
2000,39103,10,151095,6.618352692014957
2000,39113,56,559062,10.02
2000,39119,11,84585,13.004669858721995
2000,39133,11,152061,7.233939011317826
2000,39139,10,128852,7.760841896128893
2000,39151,24,378098,6.35
2000,39153,39,542899,7.18
2000,39155,17,225116,7.551662254126762
2000,40017,10,87697,11.402898616828399
2000,40027,13,208016,6.249519267748634
2000,40031,10,114996,8.695954641900586
2000,40079,10,48109,20.786131493067828
2000,40089,10,34402,29.06807743735829
2000,40101,18,69451,25.917553382960648
2000,40109,89,660448,13.48
2000,40123,10,35143,28.455168881427312
2000,40143,76,563299,13.49
2000,41005,24,338391,7.09
2000,41017,14,115367,12.135185971725017
2000,41019,15,100399,14.94038785246865
2000,41029,25,181269,13.79
2000,41033,17,75726,22.449356891952565
2000,41035,11,63775,17.24813798510388
2000,41039,41,322959,12.7
2000,41041,14,44479,31.47552777715326
2000,41047,38,284834,13.34
2000,41051,61,660486,9.24
2000,41067,31,445342,6.96
2000,42003,116,1281666,9.05
2000,42007,25,181412,13.78
2000,42011,51,373638,13.65
2000,42013,17,129144,13.163600322121043
2000,42017,28,597635,4.69
2000,42019,16,174083,9.191018077583681
2000,42021,16,152598,10.485065335063368
2000,42029,26,433501,6.0
2000,42039,13,90366,14.38594161520926
2000,42041,23,213674,10.76
2000,42043,21,251798,8.34
2000,42045,48,550864,8.71
2000,42049,15,280843,5.3410624441413885
2000,42051,24,148644,16.15
2000,42055,10,129313,7.733174545482666
2000,42063,14,89605,15.624128117850566
2000,42071,28,470658,5.95
2000,42073,16,94643,16.90563485941908
2000,42077,26,312090,8.33
2000,42079,29,319250,9.08
2000,42091,44,750097,5.87
2000,42101,337,1517550,22.21
2000,42107,11,150336,7.316943380161771
2000,42125,12,202897,5.914330916672006
2000,42129,38,369993,10.27
2000,42133,47,381751,12.31
2000,44007,42,621602,6.76
2000,45003,18,142552,12.62697121050564
2000,45007,27,165740,16.29
2000,45019,35,309969,11.29
2000,45025,11,42768,25.7201646090535
2000,45041,21,125761,16.7
2000,45045,39,379616,10.27
2000,45051,30,196629,15.26
2000,45057,13,61351,21.189548662613486
2000,45063,23,216014,10.65
2000,45073,12,66215,18.122781847013517
2000,45075,10,91582,10.919176257343146
2000,45077,14,110757,12.640284586978701
2000,45079,33,320677,10.29
2000,45083,48,253791,18.91
2000,45087,11,29881,36.81269033834209
2000,45091,16,164614,9.71970792277692
2000,46099,15,148281,10.115928541080786
2000,47009,13,105823,12.284664014439205
2000,47011,12,87965,13.64178934803615
2000,47019,12,56742,21.148355715343133
2000,47031,11,48014,22.90998458782855
2000,47037,120,569891,21.06
2000,47041,10,17423,57.39539688916948
2000,47065,47,307896,15.26
2000,47093,52,382032,13.61
2000,47113,11,91837,11.977743175408605
2000,47125,15,134768,11.130238632316276
2000,47141,10,62315,16.047500601781273
2000,47145,12,51910,23.116933153534966
2000,47147,11,54433,20.2083295059982
2000,47149,21,182023,11.54
2000,47157,179,897472,19.94
2000,47163,17,153048,11.107626365584654
2000,47165,14,130449,10.732163527508835
2000,47179,13,107198,12.12709192335678
2000,47187,12,126638,9.475828740188568
2000,47189,12,88809,13.51214403945546
2000,48005,12,80130,14.975664545114189
2000,48027,25,237974,10.51
2000,48029,137,1392931,9.84
2000,48037,10,89306,11.197455938010885
2000,48039,26,241767,10.75
2000,48061,25,335227,7.46
2000,48085,24,491675,4.88
2000,48113,308,2218899,13.88
2000,48121,22,432976,5.08
2000,48139,10,111360,8.979885057471265
2000,48141,45,679622,6.62
2000,48157,31,354452,8.75
2000,48167,37,250158,14.79
2000,48181,16,110595,14.467200144672
2000,48183,18,111379,16.16103574282405
2000,48201,404,3400578,11.88
2000,48213,13,73277,17.740900964832075
2000,48215,32,569463,5.62
2000,48231,10,76596,13.0555120371821
2000,48245,33,252051,13.09
2000,48251,14,126811,11.04005173052811
2000,48257,11,71313,15.424957581366652
2000,48277,11,48499,22.680880018144705
2000,48303,20,242628,8.24
2000,48309,19,213517,8.89858887114375
2000,48329,17,116009,14.65403546276582
2000,48339,42,293768,14.3
2000,48355,33,313645,10.52
2000,48373,13,41133,31.604794204166968
2000,48375,14,113546,12.329804660666163
2000,48381,10,104312,9.586624741161131
2000,48427,10,53597,18.65776069556132
2000,48439,142,1446219,9.82
2000,48451,13,104010,12.498798192481491
2000,48453,54,812280,6.65
2000,48479,16,193117,8.285132846926993
2000,48485,13,131664,9.873617693522906
2000,48491,17,249967,6.800897718498842
2000,49011,19,238994,7.949990376327439
2000,49035,85,898387,9.46
2000,49049,28,368536,7.6
2000,49057,22,196533,11.19
2000,51003,10,79236,12.62052602352466
2000,51013,11,189453,5.80618939789816
2000,51041,22,259903,8.46
2000,51059,53,969749,5.47
2000,51085,11,86320,12.743280815569971
2000,51087,24,262300,9.15
2000,51089,17,57930,29.345762126704646
2000,51093,10,29728,33.63832077502691
2000,51143,12,61745,19.43477204631954
2000,51153,23,280813,8.19
2000,51161,10,85778,11.658000886008068
2000,51167,11,30308,36.29404777616471
2000,51169,12,23403,51.27547750288424
2000,51185,10,44598,22.42253015830306
2000,51191,10,51103,19.568322799052893
2000,51550,16,199184,8.0327737167644
2000,51590,14,48411,28.9190473239553
2000,51650,11,146437,7.511762737559496
2000,51700,26,180150,14.43
2000,51710,42,234403,17.92
2000,51740,17,100565,16.90448963357033
2000,51760,61,197790,30.84
2000,51770,21,94911,22.13
2000,51810,33,425257,7.76
2000,53005,12,142475,8.422530268468153
2000,53011,43,345238,12.46
2000,53015,11,92948,11.834574170503938
2000,53033,121,1737034,6.97
2000,53035,25,231969,10.78
2000,53053,70,700820,9.99
2000,53061,52,606024,8.58
2000,53063,43,417939,10.29
2000,53065,12,40066,29.950581540458245
2000,53067,14,207355,6.7517060114296745
2000,53073,14,166814,8.392580958432745
2000,53077,23,222581,10.33
2000,54019,11,47579,23.119443451943084
2000,54033,10,68652,14.56621802715143
2000,54039,29,200073,14.49
2000,54081,13,79220,16.409997475385
2000,54083,10,28262,35.38320005661312
2000,54099,11,42903,25.63923268769084
2000,55025,20,426526,4.69
2000,55059,10,149577,6.685519832594583
2000,55079,140,940164,14.89
2000,55087,10,160971,6.212299109777538
2000,55101,21,188831,11.12
2000,55105,12,152307,7.8788236916228405
2000,55133,17,360767,4.712182655287208
2000,56025,10,66533,15.030135421520148
2001,1001,13,44889,28.960324355632782
2001,1003,19,144875,13.114754098360656
2001,1015,23,111266,20.67
2001,1047,11,46132,23.844619786699038
2001,1055,26,102976,25.25
2001,1069,11,89490,12.291876187283497
2001,1071,11,53997,20.371502120488174
2001,1073,139,660197,21.05
2001,1077,10,87791,11.390689250606554
2001,1081,11,116819,9.41627646187692
2001,1089,34,281517,12.08
2001,1095,14,82477,16.974429234816977
2001,1097,92,400129,22.99
2001,1101,38,223048,17.04
2001,1103,18,111682,16.117189878404755
2001,1117,15,149358,10.04298397139758
2001,1121,13,80939,16.061478397311557
2001,1125,21,166951,12.58
2001,1127,11,70364,15.6329941447331
2001,2020,27,264274,10.22
2001,2090,12,84814,14.148607541207818
2001,2170,13,61807,21.033216302360575
2001,4003,20,118798,16.84
2001,4005,11,118283,9.299730307821072
2001,4013,538,3175989,16.94
2001,4015,45,160312,28.07
2001,4017,21,97849,21.46
2001,4019,123,859280,14.31
2001,4021,27,187747,14.38
2001,4025,30,172636,17.38
2001,5007,15,159258,9.418679124439588
2001,5031,15,83276,18.012392526057926
2001,5035,14,50919,27.494648363086473
2001,5051,16,89032,17.971066582801686
2001,5069,12,83322,14.401958666378627
2001,5093,10,51017,19.60130936746575
2001,5119,63,362866,17.36
2001,5125,18,85473,21.059281878487944
2001,5131,22,116488,18.89
2001,5143,10,163151,6.1292912700504445
2001,6001,139,1469484,9.46
2001,6007,20,206193,9.7
2001,6013,91,970952,9.37
2001,6017,20,161101,12.41
2001,6019,84,813021,10.33
2001,6023,19,127520,14.899623588456713
2001,6029,72,676574,10.64
2001,6037,1235,9626034,12.83
2001,6039,13,125581,10.351884441117685
2001,6041,18,247866,7.261988332405412
2001,6047,17,218816,7.76908452763966
2001,6053,38,407082,9.33
2001,6057,11,93715,11.737715413754469
2001,6059,132,2885457,4.57
2001,6061,19,263615,7.207480606187053
2001,6065,153,1616634,9.46
2001,6067,117,1266257,9.24
2001,6071,191,1760731,10.85
2001,6073,215,2869672,7.49
2001,6075,51,780865,6.53
2001,6077,63,591207,10.66
2001,6079,25,251462,9.94
2001,6081,29,705621,4.11
2001,6083,23,403164,5.7
2001,6085,62,1688082,3.67
2001,6087,21,256045,8.2
2001,6089,32,166408,19.23
2001,6095,37,404209,9.15
2001,6099,36,463761,7.76
2001,6101,15,80138,18.71771194689161
2001,6103,10,56685,17.64135132751169
2001,6107,32,373171,8.58
2001,6111,66,766689,8.61
2001,6113,14,175337,7.9846238956979985
2001,8001,40,376115,10.64
2001,8005,68,502393,13.54
2001,8013,27,300727,8.98
2001,8031,61,561976,10.85
2001,8035,17,196783,8.638957633535417
2001,8041,65,535864,12.13
2001,8059,49,530452,9.24
2001,8069,27,260541,10.36
2001,8077,12,119496,10.04217714400482
2001,8101,20,144014,13.89
2001,8123,18,192297,9.36052044493674
2001,9001,42,889063,4.72
2001,9003,53,862573,6.14
2001,9005,15,184118,8.14694923907494
2001,9009,51,829875,6.15
2001,9011,11,261396,4.208174570383632
2001,9015,10,109870,9.10166560480568
2001,10001,14,129228,10.833565481165072
2001,10003,48,506026,9.49
2001,10005,14,160445,8.725731559101249
2001,11001,170,574504,29.59
2001,12001,25,221718,11.28
2001,12005,17,150207,11.317714886789563
2001,12009,52,486429,10.69
2001,12011,155,1662848,9.32
2001,12015,19,146311,12.986036593284169
2001,12017,22,121197,18.15
2001,12019,12,145685,8.236949583004426
2001,12021,28,264240,10.6
2001,12023,11,57040,19.284712482468443
2001,12031,112,790681,14.17
2001,12033,22,297776,7.39
2001,12053,24,134127,17.89
2001,12055,17,88510,19.20686928030731
2001,12057,139,1028385,13.52
2001,12061,11,115456,9.527439024390244
2001,12069,28,222297,12.6
2001,12071,46,461037,9.98
2001,12073,17,242583,7.00791069448395
2001,12081,35,272281,12.85
2001,12083,44,264553,16.63
2001,12085,14,129856,10.781172991621489
2001,12086,232,2287458,10.14
2001,12087,11,79038,13.917356208406083
2001,12091,11,172564,6.374446582137642
2001,12095,87,931775,9.34
2001,12097,19,181694,10.457142228141821
2001,12099,124,1160474,10.69
2001,12101,48,357653,13.42
2001,12103,93,923850,10.07
2001,12105,59,492917,11.97
2001,12107,15,70585,21.250974002975138
2001,12109,13,129805,10.015022533800702
2001,12111,31,198459,15.62
2001,12113,15,121261,12.370011792744574
2001,12115,28,333707,8.39
2001,12117,25,374593,6.67
2001,12127,60,451103,13.3
2001,13015,14,79984,17.503500700140027
2001,13021,33,153548,21.49
2001,13045,12,91132,13.167712768292146
2001,13051,42,234150,17.94
2001,13057,12,151189,7.9370853699673924
2001,13059,17,103890,16.36346135335451
2001,13063,32,245327,13.04
2001,13067,50,623006,8.03
2001,13073,14,92537,15.12908350173444
2001,13077,14,93627,14.952951605840196
2001,13089,105,670900,15.65
2001,13097,17,95720,17.7601337233598
2001,13121,159,820213,19.39
2001,13135,46,620025,7.42
2001,13139,15,146148,10.26356843747434
2001,13151,20,131000,15.27
2001,13153,13,113432,11.46061076239509
2001,13157,10,43367,23.059008001475775
2001,13179,10,61388,16.289828631002802
2001,13215,16,186375,8.58484238765929
2001,13223,16,88910,17.995726015071423
2001,13233,11,38612,28.4885527815187
2001,13245,28,199443,14.04
2001,13247,10,71875,13.91304347826087
2001,13255,10,58927,16.970149507017158
2001,15003,29,882755,3.29
2001,16001,32,313896,10.19
2001,16017,10,36980,27.041644131963224
2001,16027,20,139179,14.37
2001,16055,16,111542,14.344372523354432
2001,17031,761,5360562,14.2
2001,17043,34,911474,3.73
2001,17089,33,423975,7.78
2001,17091,11,104490,10.527323188821898
2001,17097,39,658986,5.92
2001,17099,11,112212,9.802873132998254
2001,17111,10,267632,3.7364739642494174
2001,17119,22,260343,8.45
2001,17143,14,182348,7.677627393774541
2001,17161,15,148734,10.085118399290007
2001,17163,44,256540,17.15
2001,17167,23,189924,12.11
2001,17179,11,128468,8.562443565712861
2001,17197,32,530086,6.04
2001,17201,35,280009,12.5
2001,18003,41,334956,12.24
2001,18019,11,97228,11.313613362405892
2001,18039,19,184708,10.286506269354874
2001,18053,10,72905,13.716480351141897
2001,18057,13,194664,6.678173673611967
2001,18067,12,84909,14.132777444087198
2001,18081,10,117843,8.485866788863147
2001,18089,132,484454,27.25
2001,18091,12,110077,10.90145988716989
2001,18095,17,132920,12.789647908516402
2001,18097,141,865662,16.29
2001,18127,13,148372,8.761760979160488
2001,18141,36,265502,13.56
2001,18163,20,172449,11.6
2001,18167,16,105482,15.168464761760301
